lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
8.47575E+13,2022,Gostisbehere-Nemeth,ARI,pairing,5on5,22,784,219,0.35,0.44,0.52,8.6,0.27,0.44,2.09,0.25,4.78,4.18,0.27,0.26,0.26,11,1,2,14,1,0,0,1,0,1,9,10,11,1,2,1,8,3,1,12,0,0,0.27,0,0,1,0,0,13.54,12,11.63,0,0.09,0,0,0.35,0.35,0.35,7.2,0.49,0.45,1.75,0.27,4.54,3.5,0.49,0.48,0.48,7,4,7,18,1,0,0,1,0,8,1,6,10,1,4,2,4,4,2,9,2,0,0.24,0.26,0,1,0,0,17.67,11,10.92,0,0.09,0,0,0.58,0.57,0.57
8.47648E+20,2022,Connor-Namestnikov-Kuhlman,WPG,line,5on5,1,666,1,0.56,0.38,0.57,3.03,0.21,0.25,0.62,0.07,1.65,1.21,0.2,0.21,0.21,3,1,1,5,0,0,0,0,0,1,3,3,4,2,4,2,3,2,2,3,1,0,0.12,0.09,0,0,0,0,5.05,4,3.99,2,0.05,0,0,0.26,0.26,0.26,2.16,0.16,0.12,0.48,0.07,1.24,0.93,0.16,0.16,0.16,2,1,5,8,0,0,0,1,0,1,1,2,3,0,0,9,3,0,1,2,1,0,0.06,0.1,0,0,0,0,7.82,3,2.98,1,0.03,0,0,0.19,0.18,0.18
8.47579E+20,2022,Hyman-Draisaitl-Nugent-Hopkins,EDM,line,5on5,42,6566,512,0.46,0.5,0.45,57.35,5.69,4.15,13.38,1.91,30.91,22.97,5.51,5.59,5.41,54,25,32,111,7,8,0,8,2,29,25,47,72,8,16,57,43,22,26,52,25,2,1.74,3.35,0.6,3,4,0,111.26,79,79.27,13,0.87,1.21,1.21,5.35,5.3,5.21,69.1,6.69,4.59,16.44,2.3,38.18,28.81,6.4,6.75,6.47,63,34,16,113,7,8,1,13,3,36,30,56,90,9,18,47,51,22,21,65,28,4,2.13,3.57,0.98,4,3,0,113.2,97,96.96,13,0.95,1.39,1.39,6.26,6.35,6.19
8.47575E+20,2022,Frederic-Coyle-Zacha,BOS,line,5on5,29,5462,250,0.53,0.46,0.45,43.27,4.41,3.1,9.95,1.26,23.27,16.01,4.24,4.33,4.16,37,21,23,81,2,4,1,12,3,19,18,35,56,8,16,46,44,11,11,37,17,4,1.13,2.23,1.06,1,0,1,80.77,58,57.87,5,0.65,0.86,0.86,4.2,4.12,4.05,52.15,3.86,3.49,13.46,1.75,28.11,21.33,3.69,3.95,3.78,50,22,22,94,1,5,0,15,3,21,27,49,71,8,16,48,37,12,10,55,14,3,1.4,1.76,0.7,1,0,0,94.85,72,72.64,6,0.72,0.88,0.88,3.7,3.79,3.71
8.47647E+20,2022,Richard-Evans-Armia,MTL,line,5on5,4,821,24,0.69,0.52,0.5,6.13,0.55,0.42,1.58,0.2,3.66,2.6,0.54,0.59,0.58,7,2,4,13,1,0,0,3,0,1,4,6,8,1,2,7,7,2,0,6,3,0,0.14,0.41,0,0,1,0,13.57,9,9.62,0,0.09,0,0,0.63,0.68,0.67,6.02,0.25,0.37,1.64,0.2,3.87,2.67,0.25,0.24,0.24,4,5,3,12,0,1,0,2,0,4,2,4,9,0,0,8,5,5,3,9,0,0,0.25,0,0,0,0,0,11.47,9,8.66,1,0.07,0.03,0.03,0.3,0.29,0.28
8.47584E+20,2022,Kirkland-Carrick-Megna,ANA,line,5on5,5,1699,17,0.56,0.43,0.46,13.83,1.23,0.92,3.62,0.5,7.55,5.17,1.22,1.18,1.16,14,5,6,25,1,1,0,4,0,8,5,13,18,0,0,12,17,0,4,15,2,2,0.53,0.22,0.48,0,1,0,23.59,19,18.15,4,0.19,0.25,0.25,1.18,1.14,1.13,16.11,0.99,0.95,3.65,0.46,8.98,6.97,0.96,1.07,1.04,17,5,11,33,4,1,0,4,1,5,7,13,18,1,2,13,10,1,5,18,4,0,0.5,0.49,0,3,1,0,35.48,22,23.6,4,0.19,0.11,0.11,1.07,1.15,1.13
8.47646E+20,2022,Mcginn-Strome-Zegras,ANA,line,5on5,7,3612,21,0.48,0.45,0.44,29.97,2.55,2.25,7.24,1.07,16.76,13.12,2.49,2.58,2.52,28,15,11,54,4,5,1,3,2,15,14,24,39,0,0,25,7,8,11,33,7,3,0.9,0.9,0.75,1,2,1,53.66,43,43,4,0.47,0.56,0.56,2.47,2.48,2.43,37.5,2.77,2.59,8.82,1.2,22.81,15.81,2.65,2.8,2.68,36,18,12,66,5,2,0,12,1,20,14,31,49,1,2,29,12,7,10,45,7,2,1.29,0.85,0.63,2,3,0,67.25,54,55.27,4,0.52,0.63,0.63,2.67,2.71,2.61
8.48001E+20,2022,Hoglander-Pettersson-Podkolzin,VAN,line,5on5,3,1339,23,0.34,0.46,0.37,7.81,0.8,0.3,2.01,0.26,3.43,3.22,0.74,0.88,0.82,7,3,7,17,1,1,1,1,1,2,4,6,9,1,2,6,11,2,2,7,2,1,0.08,0.18,0.53,0,0,1,17.88,10,10.6,2,0.06,0.53,0.53,0.32,0.34,0.34,12.98,1.53,0.95,3,0.42,6.28,4.82,1.44,1.51,1.42,13,4,3,20,1,3,1,2,0,4,7,12,16,1,2,15,4,1,3,12,1,4,0.38,0.14,1.01,0,0,1,19.21,17,16.35,2,0.2,0.8,0.8,0.93,0.92,0.91
8.47645E+20,2022,Nugent-Hopkins-Mcdavid-Yamamoto,EDM,line,5on5,23,1154,381,0.76,0.5,0.49,12.53,1.41,0.96,2.37,0.36,6.99,4.91,1.36,1.42,1.37,12,5,4,21,2,0,0,3,0,8,4,10,15,0,0,11,7,1,4,9,8,0,0.34,1.07,0,0,2,0,21.45,17,17.15,2,0.2,0,0,1.61,1.62,1.57,12.8,0.44,0.6,3.2,0.42,7.19,6.15,0.44,0.41,0.41,15,3,3,21,2,0,0,8,0,2,6,13,16,1,0,8,6,3,8,17,1,0,0.31,0.13,0,2,0,0,20.44,18,17.53,4,0.12,0,0,0.56,0.53,0.53
8.47633E+20,2022,Ritchie-Boyd-Fischer,ARI,line,5on5,34,10610,273,0.45,0.43,0.43,83.02,7.81,5.87,19.09,2.74,44.33,33.17,7.32,7.81,7.34,85,28,34,147,6,9,0,15,3,35,45,79,107,13,32,73,103,19,24,79,25,9,2.37,2.91,2.53,1,5,0,147.1,113,112.97,16,1.22,1.66,1.66,7.37,7.34,7.18,107.91,9.66,7.54,25.42,3.59,58.79,43,9.22,9.83,9.39,108,40,48,196,11,15,3,25,3,50,44,97,137,5,13,115,73,26,22,108,33,7,3.5,4.33,1.83,4,5,2,198.49,148,149.93,11,1.57,2.07,2.07,9.16,9.26,9.05
8.47524E+20,2022,Bellows-Sedlak-Deslauriers,PHI,line,5on5,6,1418,31,0.67,0.55,0.61,11.66,1.02,0.9,3.22,0.43,6.62,4.81,0.99,1.08,1.06,9,8,10,27,0,1,0,4,0,5,7,9,17,1,2,9,23,2,3,11,5,1,0.19,0.62,0.22,0,0,0,27.92,17,17.83,2,0.18,0.19,0.19,1.01,1.06,1.05,7.51,0.5,0.56,1.89,0.27,4.62,3.15,0.5,0.48,0.48,4,7,11,22,0,1,0,1,1,3,5,4,11,3,6,13,18,1,6,9,2,0,0.3,0.2,0,0,0,0,21.85,11,10.77,6,0.11,0.05,0.05,0.57,0.55,0.55
8.47734E+13,2022,Brisebois-Burroughs,VAN,pairing,5on5,16,1633,130,0.57,0.43,0.5,8.56,0.75,0.6,1.88,0.25,4.28,3.25,0.75,0.73,0.73,10,1,4,15,0,0,0,2,1,0,8,10,11,3,6,3,17,2,4,8,2,1,0.21,0.32,0.21,0,0,0,14.77,11,10.69,3,0.12,0,0,0.87,0.85,0.85,8.19,0.57,0.53,1.9,0.25,4.45,3.3,0.49,0.55,0.47,8,3,9,20,0,0,0,3,1,5,2,8,11,0,0,6,14,0,3,8,3,0,0.21,0.36,0,0,0,0,19.33,11,10.81,1,0.11,0,0,0.68,0.66,0.57
8.47687E+13,2022,Maatta-Hronek,DET,pairing,5on5,47,26669,190,0.47,0.47,0.48,183.62,15.4,12.15,44.28,6.07,102.3,74.79,14.79,15.67,15.07,181,74,90,345,21,14,1,35,2,92,91,160,234,29,59,193,206,47,62,189,57,9,5.49,7.35,2.56,9,9,3,349.54,255,258.35,34,2.52,2.83,2.83,15.08,15.37,15.2,200.83,17.18,13.53,47.95,6.75,110.16,82.43,16.18,17.2,16.17,211,67,105,383,11,18,5,56,6,89,98,200,267,31,68,217,178,37,68,212,47,19,5.71,5.83,5.64,4,1,6,385.43,278,279.22,34,2.8,4.25,4.26,15.72,15.67,15.13
8.47724E+13,2022,Pettersson-Ruhwedel,PIT,pairing,5on5,21,1404,172,0.46,0.29,0.35,9.99,1.35,0.65,2.03,0.3,4.63,4.03,1.3,1.36,1.31,11,2,2,15,0,3,0,3,1,1,5,11,13,1,2,6,8,2,3,6,5,2,0.22,0.63,0.51,0,0,0,15.2,13,13.28,1,0.14,0.85,0.51,0.98,1,0.99,17.56,1.56,1.15,4.14,0.56,9.53,7.05,1.45,1.63,1.52,15,9,13,37,1,2,0,2,0,11,8,14,23,1,2,5,14,3,3,17,5,2,0.46,0.62,0.48,1,0,0,38.42,24,24.94,0,0.24,0.4,0.4,1.4,1.43,1.35
8.47345E+20,2022,Lucic-Lewis-Coleman,CGY,line,5on5,15,1175,159,0.76,0.58,0.67,10.46,0.7,0.66,2.54,0.28,5.45,4.36,0.69,0.69,0.68,11,3,4,18,1,0,0,2,0,7,4,10,13,1,2,5,12,0,7,12,1,1,0.4,0.09,0.2,1,0,0,17.43,14,13.61,4,0.14,0,0,0.83,0.82,0.82,5.06,0.22,0.36,1.11,0.17,2.72,2.42,0.22,0.21,0.21,6,1,6,13,1,0,0,1,0,2,3,5,6,0,0,8,8,0,2,7,0,0,0.22,0,0,1,0,0,13.33,7,6.91,2,0.07,0,0,0.29,0.28,0.28
8.48107E+20,2022,Sharangovich-Mercer-Holtz,NJD,line,5on5,2,878,7,0.41,0.5,0.5,5.6,0.24,0.31,1.32,0.17,3.44,2.52,0.22,0.27,0.25,8,0,3,11,1,0,0,2,0,2,3,7,7,1,2,5,5,1,3,8,0,0,0.24,0,0,1,0,0,11.88,8,8.68,3,0.06,0,0,0.3,0.33,0.31,5.68,0.34,0.37,1.3,0.17,3.38,2.44,0.34,0.33,0.33,3,5,3,11,1,0,0,0,0,1,6,2,7,0,0,9,2,0,1,7,1,0,0.25,0.1,0,0,1,0,11.16,8,8.04,1,0.07,0,0,0.42,0.41,0.41
8.47487E+20,2022,Dickinson-Athanasiou-Johnson,CHI,line,5on5,7,643,99,0.03,0.14,0.2,0.81,0.01,0.01,0.2,0.02,0.27,0.49,0.01,0.01,0.01,1,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0,7,1,5,1,0,0,0.01,0,0,0,0,0,1.03,1,1.03,3,0,0,0,0.01,0.01,0.01,2.85,0.17,0.15,0.73,0.08,1.63,1.24,0.17,0.17,0.17,2,2,2,6,1,0,0,0,0,0,3,1,3,1,2,5,3,0,2,3,1,0,0.06,0.11,0,1,0,0,6.23,4,4.03,2,0.03,0,0,0.2,0.2,0.2
8.47563E+13,2022,Irwin-Carlsson,WSH,pairing,5on5,6,3819,17,0.31,0.4,0.4,23.37,1.73,1.56,5.57,0.76,13.43,9.95,1.69,1.73,1.68,24,9,10,43,3,2,0,4,0,14,10,21,30,4,8,36,26,9,14,25,7,1,0.78,0.69,0.27,3,0,0,44.02,33,33.34,5,0.32,0.39,0.39,1.66,1.66,1.64,35.31,3.87,2.62,7.69,1.2,20.4,14.22,3.69,3.89,3.71,40,10,14,64,4,6,1,9,0,15,16,36,46,0,0,21,19,6,7,36,9,5,1.24,1.1,1.52,1,2,1,64.34,50,50.68,3,0.54,1.51,1.51,2.89,2.93,2.85
8.47748E+20,2022,Bertuzzi-Suter-Fabbri,DET,line,5on5,3,609,35,0.32,0.39,0.38,5.47,0.21,0.34,1.53,0.18,3.4,2.34,0.21,0.23,0.23,7,1,1,9,0,1,0,4,0,1,2,7,8,0,0,6,4,1,1,8,0,0,0.21,0,0,0,0,0,9.84,8,8.71,0,0.07,0.02,0.02,0.26,0.28,0.28,8.98,0.46,0.6,2.21,0.29,5.68,3.77,0.45,0.43,0.41,9,4,1,14,0,1,0,2,1,5,4,9,13,0,0,7,3,0,0,12,1,0,0.32,0.15,0,0,0,0,12.77,13,11.88,0,0.12,0.06,0.06,0.53,0.48,0.47
8.47518E+20,2022,Kassian-Boyd-Keller,ARI,line,5on5,16,1070,165,0.27,0.26,0.28,7.06,0.7,0.54,1.51,0.21,3.4,2.64,0.7,0.69,0.69,6,3,1,10,1,0,0,1,0,1,6,5,8,0,0,4,4,2,5,6,2,1,0.23,0.21,0.26,1,0,0,10.09,9,9.16,3,0.12,0,0,0.82,0.81,0.81,17.05,1.88,1.17,3.79,0.54,8.88,6.74,1.8,1.92,1.84,17,6,5,28,2,4,1,3,0,7,7,15,21,0,0,7,7,6,6,14,6,3,0.37,0.81,0.7,0,2,0,28.48,23,23.26,4,0.25,0.82,0.82,1.3,1.33,1.31
8.47743E+20,2022,Bertuzzi-Copp-Raymond,DET,line,5on5,11,2845,86,0.45,0.49,0.47,21.52,1.67,1.31,5.15,0.64,11.4,8.84,1.63,1.71,1.67,20,9,11,40,3,1,0,5,2,7,11,17,26,0,0,18,11,5,5,22,6,1,0.64,0.81,0.21,2,1,0,42.14,29,30.07,2,0.27,0.21,0.21,1.73,1.76,1.74,23.61,2,1.8,5.36,0.7,13.72,9.43,1.96,2,1.95,22,11,8,41,2,1,0,4,0,11,15,20,31,1,2,23,12,4,6,24,8,1,0.66,1.1,0.25,1,1,0,40,33,32.6,3,0.38,0.02,0.02,2.36,2.35,2.3
8.47575E+20,2022,Pitlick-Brown-Toropchenko,STL,line,5on5,10,900,125,0.2,0.23,0.29,4.28,0.27,0.32,1.05,0.14,2.5,1.72,0.27,0.27,0.26,4,2,1,7,0,0,0,0,0,4,2,4,6,2,4,1,6,2,3,5,1,0,0.17,0.1,0,0,0,0,6.97,6,6.01,3,0.07,0,0,0.34,0.33,0.32,10.94,1.06,0.77,2.75,0.39,5.86,4.17,1.01,1.01,0.96,10,5,9,24,0,1,0,2,0,6,6,10,15,1,2,2,9,3,2,10,4,1,0.29,0.5,0.28,0,0,0,23.25,15,14.28,1,0.16,0.18,0.18,1.04,0.99,0.98
8.47518E+13,2022,Gostisbehere-De Haan,CAR,pairing,5on5,3,1980,9,0.59,0.7,0.69,22.44,1.53,1.37,5.27,0.73,13.8,10.3,1.49,1.47,1.43,17,16,11,44,0,0,0,9,0,11,13,17,33,0,0,19,12,2,6,27,5,1,0.72,0.53,0.28,0,0,0,42.25,33,32.36,2,0.28,0,0,1.81,1.74,1.69,11.53,1.06,0.77,2.72,0.35,5.76,4.34,1,1.13,1.06,13,2,4,19,1,1,0,3,0,5,5,12,14,2,4,11,18,3,3,9,5,1,0.27,0.54,0.25,1,0,0,20.32,15,15.72,3,0.16,0.25,0.25,0.97,1.02,0.97
8.47517E+20,2022,Jeannot-Sissons-Duchene,NSH,line,5on5,6,1829,47,0.6,0.63,0.6,20.65,2.19,1.46,4.59,0.58,11.45,7.73,2.03,2.22,2.06,21,7,10,38,3,2,0,5,1,7,10,18,25,0,0,22,12,2,2,20,4,4,0.56,0.57,1.06,0,1,2,38.65,28,28.64,1,0.3,0.56,0.56,1.93,1.96,1.87,14.38,1.43,0.99,2.96,0.41,7.74,5.48,1.38,1.39,1.34,14,5,3,22,0,1,0,3,0,3,12,14,19,1,2,12,10,2,4,11,7,1,0.27,0.86,0.3,0,0,0,22.08,19,18.9,0,0.21,0.3,0.3,1.34,1.32,1.31
8.47167E+20,2022,Drury-Stastny-Puljujarvi,CAR,line,5on5,3,877,20,0.54,0.62,0.65,8.77,0.28,0.51,2.45,0.29,5.54,3.93,0.28,0.3,0.3,9,4,3,16,2,0,0,1,0,7,3,7,11,0,0,5,2,3,5,13,0,0,0.28,0,0,2,0,0,17.4,13,14.09,3,0.1,0,0,0.38,0.41,0.4,5.01,0.24,0.25,1.59,0.18,2.71,2.03,0.24,0.23,0.23,4,3,3,10,1,0,0,0,0,4,2,3,6,0,0,9,5,0,2,6,1,0,0.14,0.1,0,0,1,0,9.22,7,6.55,0,0.05,0,0,0.29,0.28,0.28
8.4808E+13,2022,Fehervary-Sandin,WSH,pairing,5on5,12,1040,82,0.2,0.27,0.29,5.17,0.37,0.27,1.17,0.15,2.8,2.24,0.37,0.37,0.37,6,1,3,10,2,0,0,0,0,1,4,4,5,2,7,2,7,2,4,5,2,0,0.15,0.22,0,0,2,0,10.4,7,7.17,4,0.06,0,0,0.42,0.43,0.43,12.35,1.48,0.88,2.71,0.4,6.47,5.05,1.38,1.5,1.4,10,7,10,27,2,2,0,1,1,7,4,8,15,2,7,0,9,2,3,10,6,1,0.39,0.78,0.31,2,0,0,27.68,17,17.33,0,0.18,0.49,0.49,1.18,1.2,1.18
8.47189E+20,2022,Cousins-Lomberg-Hornqvist,FLA,line,5on5,8,2105,43,0.49,0.55,0.53,18.7,1.18,1.18,4.63,0.68,9.87,8.46,1.16,1.21,1.2,18,8,13,39,1,3,1,3,0,11,8,17,25,3,6,15,15,2,2,23,2,1,0.6,0.23,0.34,0,0,1,39.38,26,26.3,0,0.24,0.41,0.41,1.01,1.02,1.01,16.5,1.23,1.05,4.49,0.6,9.12,6.51,1.21,1.23,1.2,14,9,9,32,0,3,0,4,0,11,5,14,23,2,4,17,35,2,8,17,5,1,0.54,0.47,0.22,0,0,0,31.97,23,23.02,5,0.22,0.38,0.38,1.07,1.08,1.07
8.47576E+20,2022,Laughton-Hayes-Tippett,PHI,line,5on5,20,3611,205,0.47,0.5,0.48,31.49,2.88,2.12,7.1,0.98,16.18,12.74,2.73,2.82,2.68,32,10,28,70,2,4,0,10,0,10,16,30,40,5,10,24,19,3,5,30,10,2,1.09,1.24,0.55,1,1,0,68.73,42,41.51,5,0.45,0.7,0.7,2.63,2.59,2.54,33.23,3.2,2.32,7.82,1.05,18.69,12.93,3.16,3.27,3.23,34,12,25,71,5,3,0,8,1,15,14,29,41,3,6,38,17,8,10,30,12,4,0.9,1.3,0.99,1,3,1,71.09,46,46.03,7,0.48,0.6,0.6,3.08,3.16,3.15
8.47654E+20,2022,Dorofeyev-Eichel-Marchessault,VGK,line,5on5,3,1849,6,0.75,0.49,0.52,18.04,2.29,1.26,4.77,0.63,8.92,6.13,2.14,2.36,2.21,18,6,8,32,2,4,0,0,0,10,8,16,22,1,2,13,9,5,5,16,3,5,0.5,0.34,1.45,1,1,0,33.94,24,25.02,2,0.27,1.19,1.19,1.36,1.42,1.4,15.57,0.76,0.86,4.49,0.58,8.85,6.46,0.74,0.73,0.7,15,7,11,33,0,0,0,4,0,10,8,15,22,2,4,17,22,4,5,21,1,0,0.6,0.16,0,0,0,0,30.95,22,21.05,3,0.18,0,0,0.94,0.9,0.87
8.47531E+20,2022,Lee-Barzal-Holmstrom,NYI,line,5on5,6,1278,61,0.47,0.63,0.59,11.79,1.42,0.82,2.8,0.43,6.68,4.85,1.41,1.4,1.39,10,7,10,27,1,0,0,3,0,5,8,9,16,1,2,8,8,2,6,12,3,2,0.38,0.44,0.6,1,0,0,26.2,17,16.43,2,0.17,0,0,1.59,1.57,1.55,10.07,1.59,0.79,2.19,0.31,4.03,3.09,1.52,1.65,1.57,11,1,4,16,1,2,0,1,0,4,4,10,11,2,4,8,9,1,6,5,4,3,0.11,0.53,0.95,0,1,0,16.46,12,12.2,2,0.17,0.71,0.71,1.05,1.08,1.08
8.47804E+20,2022,Arvidsson-Lizotte-Vilardi,LAK,line,5on5,2,1368,5,0.51,0.45,0.47,12.8,1.52,0.89,2.96,0.46,7.12,5.05,1.42,1.52,1.41,10,8,4,22,2,3,1,1,0,6,6,8,16,4,8,14,6,1,6,9,7,2,0.23,0.71,0.59,0,1,1,22.28,18,18.31,3,0.18,0.61,0.61,1.09,1.09,1.04,14.73,1.44,0.98,3.69,0.45,7.9,5.54,1.38,1.45,1.39,14,6,7,27,0,2,0,2,0,10,6,14,20,3,4,9,19,1,2,17,1,2,0.72,0.1,0.63,0,0,0,26.94,20,19.94,2,0.2,0.63,0.63,1.01,1.01,0.97
8.47531E+20,2022,Lee-Nelson-Beauvillier,NYI,line,5on5,39,18562,130,0.53,0.49,0.48,172.24,17.18,12.35,43.6,5.92,91.61,66.36,16.28,17.27,16.35,182,55,82,319,20,29,5,40,2,60,86,162,217,23,55,140,117,33,67,170,46,21,5.2,5.65,6.33,11,3,6,322.57,237,238.91,34,2.58,6.21,6.21,13.55,13.59,13.38,182.52,15.47,12.32,44.85,6.31,102.64,74.42,14.83,15.54,14.88,175,81,73,329,11,16,2,39,4,89,97,164,245,26,61,162,137,37,64,198,43,15,5.6,5.51,4.36,5,5,1,325.99,256,254.74,30,2.54,3.24,3.24,14.77,14.74,14.41
8.47733E+20,2022,Kubalik-Suter-Berggren,DET,line,5on5,5,613,58,0.61,0.67,0.69,6.36,0.33,0.34,1.93,0.24,3.48,2.68,0.32,0.32,0.32,5,4,1,10,0,1,0,0,0,4,4,5,9,0,0,5,4,1,0,8,1,0,0.2,0.13,0,0,0,0,9.62,9,8.55,0,0.07,0.01,0.01,0.39,0.38,0.38,3.15,0.21,0.17,0.98,0.09,1.46,1.1,0.21,0.21,0.21,3,1,1,5,0,0,0,2,0,0,2,3,4,1,2,6,1,1,1,3,1,0,0.04,0.17,0,0,0,0,5.23,4,4.17,1,0.04,0,0,0.24,0.24,0.24
8.4824E+13,2022,Sweezey-Bjork,CBJ,pairing,5on5,4,1230,26,0.25,0.24,0.24,6.84,0.86,0.42,1.79,0.24,3.25,2.44,0.79,0.85,0.78,8,1,2,11,1,1,1,1,0,3,3,7,8,4,8,9,17,2,8,6,1,2,0.19,0.12,0.56,0,0,1,10.51,9,8.83,6,0.09,0.35,0.35,0.6,0.59,0.59,20.58,2.59,1.55,4.7,0.61,10.73,7.81,2.46,2.59,2.46,14,14,6,34,1,1,0,5,0,11,10,13,27,3,6,13,7,5,4,16,8,4,0.5,0.99,1.1,0,1,0,35.12,28,28.56,0,0.33,0.41,0.41,2.5,2.5,2.44
8.47743E+20,2022,Raymond-Copp-Rasmussen,DET,line,5on5,7,846,82,0.45,0.48,0.48,8.45,0.56,0.61,1.89,0.27,5.03,3.64,0.55,0.57,0.57,8,4,2,14,1,0,0,1,0,4,6,7,11,2,4,7,13,1,2,10,2,0,0.34,0.22,0,1,0,0,13.94,12,11.96,1,0.12,0,0,0.68,0.69,0.69,9.02,0.68,0.64,1.94,0.31,5.48,3.95,0.68,0.7,0.69,10,3,2,15,0,0,0,4,0,6,3,10,13,1,2,6,6,1,3,11,2,0,0.41,0.27,0,0,0,0,15.4,13,13.46,1,0.13,0,0,0.81,0.83,0.83
8.47792E+20,2022,Boldy-Gaudreau-Kaprizov,MIN,line,5on5,17,627,238,0.27,0.33,0.25,2.2,0.18,0.17,0.48,0.07,1.26,0.85,0.18,0.18,0.18,3,0,3,6,0,0,0,2,0,0,1,3,3,1,2,3,4,1,1,2,1,0,0.05,0.13,0,0,0,0,5.85,3,3.02,1,0.03,0,0,0.21,0.21,0.21,6.2,0.48,0.41,1.4,0.21,3.87,2.63,0.47,0.49,0.48,6,3,3,12,2,0,0,3,0,2,2,4,7,1,2,0,5,2,1,7,2,0,0.27,0.21,0,2,0,0,12.53,9,9.32,1,0.08,0,0,0.56,0.57,0.56
8.47415E+20,2022,Dadonov-Monahan-Anderson,MTL,line,5on5,6,2659,22,0.62,0.55,0.55,32.94,3.82,2.49,7.85,1.04,16.74,12.05,3.61,3.73,3.52,39,5,15,59,3,5,1,10,3,11,12,36,41,3,6,22,9,2,17,29,8,7,0.87,1.07,1.88,1,0,2,56.88,44,42.5,15,0.52,1.25,1.25,3.1,3.03,3,26.93,2.34,1.79,6.86,0.88,13.74,10.38,2.1,2.54,2.28,28,8,13,49,2,5,1,5,1,11,12,26,34,4,8,31,14,7,9,27,7,2,0.8,0.83,0.71,1,0,1,53.27,36,39.19,8,0.37,1.1,1.1,1.6,1.73,1.68
8.47745E+20,2022,Erne-Suter-Rasmussen,DET,line,5on5,23,1808,187,0.61,0.57,0.62,21.77,1.96,1.47,5.41,0.74,12.63,8.79,1.94,1.93,1.9,19,12,8,39,1,2,0,5,0,17,6,18,30,3,9,11,15,2,2,23,6,2,0.7,0.74,0.52,1,0,0,37.91,31,30.5,0,0.31,0.4,0.4,1.87,1.85,1.83,14.03,1.27,0.94,3.67,0.45,7.18,5.48,1.27,1.29,1.29,14,5,11,30,1,1,0,3,0,5,9,13,18,3,9,14,13,2,6,14,3,2,0.46,0.37,0.44,0,1,0,30.49,19,19.21,5,0.19,0.03,0.03,1.44,1.46,1.46
